ID,Posted at,Screen name,Text
1000040905179586560,2018-05-25 15:48:26 +0000,0xKruzr,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
1000014476584914948,2018-05-25 14:03:25 +0000,will4nbc,"“Prosecutor Kim Gardner’s goal was not justice, but rather persecution. That is evident because her office persiste… https://t.co/l3xiNdEGpB"
1000010372210835456,2018-05-25 13:47:06 +0000,joanvw09,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
1000003092635529217,2018-05-25 13:18:11 +0000,Melvis926,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
1000001265617854466,2018-05-25 13:10:55 +0000,franksnstein,..Senator Cory Gardner is simply a donnie trump apologist for fucking up Kim Jong-Un summit ....
999998957211316224,2018-05-25 13:01:45 +0000,jillofDaffys,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999998509813256194,2018-05-25 12:59:58 +0000,Litapi1,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999998210163781632,2018-05-25 12:58:47 +0000,Tessa4401,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999988002008059905,2018-05-25 12:18:13 +0000,Pamela_Gardner,@realDonaldTrump This is historical. Most calling Kim more of a statesman than our president. Let that that statement set in Trumpsters.
999971837189742595,2018-05-25 11:13:59 +0000,igallupd,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999967870154039296,2018-05-25 10:58:13 +0000,SmurfGG,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999943968937914368,2018-05-25 09:23:14 +0000,BigLeague2020,"RT @YearOfZero: @EricGreitens is innocent!

Great ad showing what soros and #KimShady have been up to! 

Now we just need a video e… https://t.co/n8ai1vqJsn"
999897236505903104,2018-05-25 06:17:33 +0000,brush5791,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999891698716045314,2018-05-25 05:55:32 +0000,joshjonsmith,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999888253430845441,2018-05-25 05:41:51 +0000,dookielou,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999875141969444865,2018-05-25 04:49:45 +0000,lexi_galloway,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999872637831655425,2018-05-25 04:39:48 +0000,scsieb42_carol,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/WxoTvw0Yzs"
999871617441255425,2018-05-25 04:35:44 +0000,oranckay,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999869841933824000,2018-05-25 04:28:41 +0000,scsieb42_carol,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/P4GpWAXRBE"
999869542364057600,2018-05-25 04:27:30 +0000,VisioDeiFromLA,@cawleykl @Steve3449 @CaseyNolen Then there is the whole money thing — clearly money was a motivator factor for Phi… https://t.co/EqnAlJIiyJ
999868220613054464,2018-05-25 04:22:15 +0000,VisioDeiFromLA,"@cawleykl @Steve3449 @CaseyNolen So in a sense, she could be a victim. But not at the hands of EG. at the hands of… https://t.co/v0IA1iosFD"
999868081664077824,2018-05-25 04:21:41 +0000,VisioDeiFromLA,@cawleykl @Steve3449 @CaseyNolen You are misquoting stuff to push your narrative. She lied. Period. What reason? I… https://t.co/gBh5evzFx9
999860561453113344,2018-05-25 03:51:49 +0000,Tomas_Denver7,"Gardner blames Kim's words after summit canceled
https://t.co/LoZ7hhu2Lw"
999859914360180736,2018-05-25 03:49:14 +0000,boodaone22,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999855588635955200,2018-05-25 03:32:03 +0000,BradleyRoss,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999852395453714433,2018-05-25 03:19:22 +0000,CostOfNukes,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999851511680155648,2018-05-25 03:15:51 +0000,navin_rhonda,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999849826991984641,2018-05-25 03:09:09 +0000,4plaintiff,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999843348147032064,2018-05-25 02:43:25 +0000,AlexanderMcCoy4,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999840110739935233,2018-05-25 02:30:33 +0000,jmarkgilbert,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999829051047997440,2018-05-25 01:46:36 +0000,chilonikki,Gardner blames Kim's words after summit canceled - https://t.co/LNHXhR4avE @indivisibleden @GreeleyTribune… https://t.co/Kmv99RJdsB
999826178960576512,2018-05-25 01:35:11 +0000,missb62,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999816387127197696,2018-05-25 00:56:17 +0000,MarcChapman_,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999816355024199680,2018-05-25 00:56:09 +0000,1982Raev28,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999808655817166849,2018-05-25 00:25:33 +0000,kindofabigdata,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999807840343633920,2018-05-25 00:22:19 +0000,BrettDeLawyer,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999807126984851456,2018-05-25 00:19:29 +0000,bad_indian_girl,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999801067486568449,2018-05-24 23:55:24 +0000,magathemaga1,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/WxoTvw0Yzs"
999799808700252160,2018-05-24 23:50:24 +0000,Susan29024016,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999799021257474048,2018-05-24 23:47:16 +0000,jameade87,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999798201938055168,2018-05-24 23:44:01 +0000,Neilin1Neil,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999796137375629312,2018-05-24 23:35:49 +0000,SKOLBLUE1,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999795125562769409,2018-05-24 23:31:47 +0000,etheranmagellan,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/WxoTvw0Yzs"
999794980980916224,2018-05-24 23:31:13 +0000,tenaciousmonkey,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999794310240489473,2018-05-24 23:28:33 +0000,RJFerryJr,"RT @magathemaga1: CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/WxoTvw0Yzs"
999792954230353921,2018-05-24 23:23:10 +0000,darlene09465021,"RT @npenzenstadler: Sen. Gardner already spinning Kim ""walking away from the summit"" - I don't think that's exactly what happened."
999792855089647616,2018-05-24 23:22:46 +0000,magathemaga1,"CONFIRMED: FBI investigating $120,000 cash payments made by corrupt West Butler County Hillbilly to #MoneyBagsAl at… https://t.co/WxoTvw0Yzs"
999789369610375168,2018-05-24 23:08:55 +0000,jewcoffee,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999788316986753026,2018-05-24 23:04:44 +0000,pkdof,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999781168206794753,2018-05-24 22:36:20 +0000,JRCharney,@PDPJ @EricGreitens This ad is so full of crap! Not every Democrat know George Soros and I highly doubt Kim Gardner know him either.
999778119941873664,2018-05-24 22:24:13 +0000,NoltG,"RT @puckroger: @CStamper_ Scott Faughn,the corrupt media member who hand delivered $120,000 dollars cash to the lawyer now admits… https://t.co/NQ7w2CVylG"
999775845198761984,2018-05-24 22:15:11 +0000,reesean,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999771007660503040,2018-05-24 21:55:57 +0000,Craybo23,"RT @VisioDeiFromLA: Ever consider she lied?

She’s been caught lying a number of times

OR manipulated 2 lie by Kim Gardner or Stacey N… https://t.co/fWHQHGOzTt"
999770107646623744,2018-05-24 21:52:23 +0000,NotaSheep8621,"RT @mCarey60: @mikewickett Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Kore… https://t.co/Ht0JP3UnYO"
