ID,Posted at,Screen name,Text
1002015720434290688,2018-05-31 02:35:38 +0000,magathemaga1,@RAWPWR99FATBOY @jallman971 @RadioFreeAllman Probably because we all know its BS what happened? Look at the comment… https://t.co/pCeuDAzRTc
1002015336064081921,2018-05-31 02:34:07 +0000,magathemaga1,What law did he break? I'll wait. https://t.co/vBDb1RG0ma
1002005680671346688,2018-05-31 01:55:45 +0000,magathemaga1,"RT @NBCNightlyNews: WATCH: A boy patiently waits his turn to meet President Trump during a bill signing, and then the president embrace… https://t.co/HUKp7J3JOE"
1002005668436594688,2018-05-31 01:55:42 +0000,magathemaga1,"RT @RPeters513: Retweeted Breaking911 (@Breaking911):

MUST WATCH: A young boy attempts several times to nab Pres. Trump's attentio… https://t.co/7QVkB0iCwa"
1002005616964046849,2018-05-31 01:55:30 +0000,magathemaga1,"RT @NBCPolitics: WATCH: A boy patiently waits his turn to meet President Trump during a bill signing, and then the president embrace… https://t.co/nmshY78Gy5"
1002005604288946176,2018-05-31 01:55:27 +0000,magathemaga1,"RT @ABC: In cute moment, a young boy attempts several times to nab Pres. Trump's attention during signing of the ""Right to T… https://t.co/vJAIN6Ikov"
1002005505643081728,2018-05-31 01:55:03 +0000,magathemaga1,"RT @wjxt4: ADORABLE! Video shows a boy patiently waiting his turn to meet President Trump during the ""Right to Try Act"" signin… https://t.co/r95FqUoYqg"
1002005420989386753,2018-05-31 01:54:43 +0000,magathemaga1,"RT @Breaking911: MUST WATCH: A young boy attempts several times to nab Pres. Trump's attention during signing of the ""Right to Try A… https://t.co/csd2KFC75M"
1002005344808325121,2018-05-31 01:54:25 +0000,magathemaga1,"RT @charliespiering: Jordan McLinn, a boy suffering from Duchenne Muscular Dystrophy hugs @realDonaldTrump after he signs “Right to Try”… https://t.co/ZF4EP8XJiy"
1002005252386775040,2018-05-31 01:54:03 +0000,magathemaga1,"RT @CBSNewYork: MUST SEE: President #Trump signed the ""Right To Try Act"" bill on Wednesday and then got a hug from a little boy. https://t.co/vnXEVHuqmG"
1002005147038384128,2018-05-31 01:53:38 +0000,magathemaga1,"RT @BreakingNLive: A boy waits patiently for Donald Trump to see him during a bill signing, when Trump finally sees the boy, the presi… https://t.co/cfdyDKjaOQ"
1002005045632782337,2018-05-31 01:53:13 +0000,magathemaga1,"RT @NBCNews: WATCH: A boy patiently but coyly waits his turn to meet President Trump during a bill signing, and then the preside… https://t.co/KE3Kc6wFAA"
1002005005484937218,2018-05-31 01:53:04 +0000,magathemaga1,"RT @KTHopkins: Look at him go. Genuine. Authentic. Truly respectful of law enforcement. YES THE DONALD! Make like an arrow, let th… https://t.co/9vetqH15Kf"
1002004910764937217,2018-05-31 01:52:41 +0000,magathemaga1,RT @savvywil_jeff: @CNN Um... well she’s not here illegally. You see if people aren’t here legally that means they’re here illegally.… https://t.co/9uVHUFKBPe
1002004835976253441,2018-05-31 01:52:23 +0000,magathemaga1,RT @CalebJHull: 9-year-old Jordan McLinn is battling a deadly form of muscular dystrophy and went in to hug Trump during the Right… https://t.co/Msi8WLhhTT
1002004804393144322,2018-05-31 01:52:16 +0000,magathemaga1,RT @CBSNews: Eight-year-old battling muscular dystrophy tries to hug Pres. Trump multiple times at bill signing… https://t.co/09HqdljSjH
