id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-21T23:28:32,0,2,RT @TamaHinckley: Demanding Help and Protection for Persecuted and Dying Christians in Pakistan at the U.N. Human Rights Council https://t.…,,,,,-0.128,0.176,0.711,0.113
,2018-05-21T23:28:22,0,40,RT @irshroz: Love this... https://t.co/5kBktu1B7O,,,,,0.6369,0,0.488,0.512
,2018-05-21T23:28:09,0,3635,"RT @thecjpearson: Conservatives will disagree with you and hit you with the facts. 

Liberals will disagree with and hit you with the name-…",,,,,-0.6369,0.198,0.802,0
,2018-05-21T23:27:51,0,75,"RT @EntheosShines: @PrisonPlanet These demons unknowingly get it right.  

Communism is nearly the exact same thing as Nazism

Just like th…",,,,,0.3612,0,0.889,0.111
,2018-05-21T23:27:40,0,234,"RT @gbroh10: GOP LAWMAKERS VOW TO DROP HAMMER IN NEXT 24 HOURS 
ON FBI-DOJ CORRUPTION 

#TickTock
#FBICorruption 
#DOJStonewalling

""On Tue…",,,,,-0.4278,0.13,0.87,0
,2018-05-21T22:30:26,1,0,@BigLeague2020 @Hope4Hopeless1 @AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Thank you.,,,,,0.3612,0,0.783,0.217
,2018-05-21T22:30:07,0,2,RT @BigLeague2020: @joel_capizzi @Hope4Hopeless1 @AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Your ver…,,,,,0,0,1,0
,2018-05-21T21:20:26,8,7,@LovesRemo @WilkowMajority @SykesforSenate I honestly don't know what more Missouri could want in a Senate candidate. I really don't.,,,,,0.552,0,0.754,0.246
,2018-05-21T21:18:38,0,8,RT @joel_capizzi: @LovesRemo @WilkowMajority @SykesforSenate @SykesforSenate 2018 https://t.co/zf8YQdSlm2,,,,,0,0,1,0
,2018-05-21T21:15:34,0,4,RT @RaisedbyTexans2: @Nov2018election We must support POTUS by voting in MAGA candidates in every race in every state! Our Nation's surviva…,,,,,0.4574,0,0.87,0.13
,2018-05-21T21:15:30,0,13,RT @BigLeague2020: @Nov2018election “Make sure you are doing what God wants you to do then do it with all your strength.” George Washington…,,,,,0.5267,0,0.827,0.173
,2018-05-21T21:15:19,0,10,RT @mpringlemn: @Nov2018election #DrainTheSwamp... https://t.co/KRCDE3x0aG,,,,,0,0,1,0
,2018-05-21T21:15:12,0,5,RT @mayrasons2: @Nov2018election PLS keep Retweeting!,,,,,0.3237,0,0.683,0.317
,2018-05-21T21:15:02,0,9,RT @purplemeatballs: @Nov2018election Vote the Democrat Jerks Out that Will Raise Your Taxes https://t.co/hgc8LIR1QK,,,,,-0.2732,0.139,0.861,0
,2018-05-21T21:14:33,0,4,RT @ra_changing: @Nov2018election @Chris11962  https://t.co/qBSPznxOCd,,,,,0,0,1,0
,2018-05-21T21:14:27,0,3,RT @Nov2018election: @CricketBe1  https://t.co/gpsqlGxDl3,,,,,0,0,1,0
,2018-05-21T21:14:11,0,4,RT @Nov2018election: @ArlenWms Why you turning this against him🤔He has never been a politician. My point is vote out all career politicians.,,,,,0,0,1,0
,2018-05-21T21:14:03,0,6,RT @Nov2018election: @ArlenWms That’s what makes America great. We can vote and have our own opinions. I believe they’re all corrupt! They…,,,,,0.6588,0,0.82,0.18
,2018-05-21T21:13:49,0,13,RT @Nov2018election: @ArlenWms If you don’t believe they’re all corrupt then vote them out for our own imposed term limits. It’s a public s…,,,,,-0.0772,0.056,0.944,0
,2018-05-21T21:13:35,8,8,@LovesRemo @WilkowMajority @SykesforSenate @SykesforSenate 2018 https://t.co/zf8YQdSlm2,,,,,0,0,1,0
,2018-05-21T21:13:20,0,20,RT @Nov2018election: Don’t forget to vote out state and local swamp🐍🐍 Get a sample ballot to look over before you vote!,,,,,-0.2942,0.103,0.897,0
,2018-05-21T21:13:06,0,14,RT @Nov2018election: GA HUNTER HILL FOR GOVERNOR ✔️ https://t.co/kjBu5oWymL,,,,,0,0,1,0
,2018-05-21T21:13:03,0,17,RT @Nov2018election: GA DISTRICT 10 BRADLEY GRIFFIN FOR CONGRESS https://t.co/3SwGnjtVkJ,,,,,0,0,1,0
,2018-05-21T21:12:59,0,30,RT @Nov2018election: GEORGIA VOTE TOMORROW 5/22 https://t.co/5ezI3ZcUT9,,,,,0,0,1,0
